11104120,251,71.3068181818182
11105110,78,98.7341772151899
11107110,179,67.5471698113208
11107150,95,70.3703703703704
11107210,353,76.9063180827887
11124100,877,76.7279090113736
11126100,841,80.2480916030534
11128100,651,77.5923718712753
11133100,346,73.3050847457627
11134100,153,96.8354430379747
11135100,215,84.3137254901961
12204100,311,73.696682464455
12205100,962,55.8328496807893
12208200,229,82.3741007194245
13301100,933,77.1074380165289
13301200,493,81.0855263157895
13304100,618,76.9613947696139
13304200,572,82.3021582733813
13305110,108,52.9411764705882
13306100,108,77.6978417266187
13306200,106,86.8852459016394
13309110,265,61.7715617715618
13309210,189,68.978102189781
13310110,106,93.8053097345133
13310116,72,98.6301369863014
13311110,44,80
13311150,43,66.1538461538462
13312110,360,76.5957446808511
13312210,232,75.5700325732899
13314250,103,89.5652173913043
13316110,158,81.4432989690722
13316210,203,79.6078431372549
13317100,352,69.8412698412698
14102100,1455,76.0585467851542
14123100,1529,94.8511166253102
15101100,46,93.8775510204082
15108100,542,90.6354515050167
15121100,621,87.8359264497878
15122100,1207,71.7171717171717
15127100,428,81.2144212523719
